고객ID,평균순수익,평균수량,Accessories,Android,Apparel,Bags,Bottles,Drinkware,Gift Cards,Headgear,Housewares,Lifestyle,Nest,Nest-Canada,Nest-USA,Notebooks & Journals,Office,Waze,Clicked,Not Used,Used,성별,가입기간,총거래량,마지막거래주,일회성구매고객,거주지역
USER_0644,14.550616,1.8,0.0,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.8148148148148148,0.037037037037037035,0.14814814814814814,남,4,15,23,1,Washington DC
USER_0645,117.05684799999999,1.3333333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.45,0.0,0.0,0.15,0.4,0.1,0.5,여,42,15,38,1,Chicago
USER_0646,30.069019411764703,3.1176470588235294,0.0,0.0,0.6415094339622641,0.0,0.0,0.0,0.0,0.18867924528301888,0.0,0.07547169811320754,0.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.5094339622641509,0.22641509433962265,0.2641509433962264,남,35,17,14,1,New Jersey
USER_0647,26.2236,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,여,18,1,27,1,California
USER_0648,40.059834,1.5,0.0,0.0,0.4666666666666667,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.5333333333333333,0.26666666666666666,0.2,여,28,10,17,0,New York
USER_0649,56.07264780487805,1.7317073170731707,0.0,0.014084507042253521,0.39436619718309857,0.08450704225352113,0.0,0.028169014084507043,0.0,0.0,0.0,0.04225352112676056,0.0,0.028169014084507043,0.23943661971830985,0.0,0.16901408450704225,0.0,0.5070422535211268,0.11267605633802817,0.38028169014084506,남,34,41,30,0,Washington DC
USER_0650,170.50756800000002,22.6,0.0,0.0,0.0,0.0,0.0,0.8938053097345132,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.008849557522123894,0.0,0.08849557522123894,0.0,0.26548672566371684,0.0,0.7345132743362832,여,46,5,44,1,New York
USER_0651,32.40045125,2.25,0.0,0.0,0.2777777777777778,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.75,0.1111111111111111,0.1388888888888889,남,17,16,36,1,New Jersey
USER_0652,45.37489315068493,1.6164383561643836,0.0,0.0,0.2966101694915254,0.00847457627118644,0.0,0.03389830508474576,0.0,0.01694915254237288,0.0,0.13559322033898305,0.059322033898305086,0.0,0.19491525423728814,0.01694915254237288,0.23728813559322035,0.0,0.5932203389830508,0.16101694915254236,0.2457627118644068,남,36,73,43,0,Chicago
USER_0653,64.56392775510204,1.2653061224489797,0.0,0.0,0.25806451612903225,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.5161290322580645,0.0,0.08064516129032258,0.0,0.3870967741935484,0.1774193548387097,0.43548387096774194,여,4,49,25,1,New York
USER_0654,110.6344,13.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,여,3,2,14,1,California
USER_0655,39.2200237037037,2.8703703703703702,0.0,0.0064516129032258064,0.14838709677419354,0.012903225806451613,0.1935483870967742,0.08387096774193549,0.025806451612903226,0.0,0.0,0.0,0.0,0.012903225806451613,0.09032258064516129,0.0,0.4258064516129032,0.0,0.3225806451612903,0.23225806451612904,0.44516129032258067,남,41,54,28,0,Chicago
USER_0656,50.97847479452055,5.561643835616438,0.06527093596059114,0.0,0.15147783251231528,0.09113300492610837,0.0,0.29926108374384236,0.0,0.0049261083743842365,0.0012315270935960591,0.11576354679802955,0.0049261083743842365,0.0012315270935960591,0.054187192118226604,0.0024630541871921183,0.20812807881773399,0.0,0.35714285714285715,0.16502463054187191,0.47783251231527096,여,30,146,49,0,New York
USER_0657,69.07600574074074,3.4074074074074074,0.0,0.0,0.10326086956521739,0.016304347826086956,0.0,0.0,0.0,0.010869565217391304,0.0,0.05434782608695652,0.0,0.0,0.1793478260869565,0.005434782608695652,0.6304347826086957,0.0,0.5869565217391305,0.2826086956521739,0.13043478260869565,여,42,54,1,1,California
USER_0658,49.19453333333333,7.333333333333333,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.045454545454545456,0.0,여,22,3,11,1,California
USER_0659,39.489998392857146,9.589285714285714,0.0,0.0,0.0186219739292365,0.3500931098696462,0.0037243947858473,0.13221601489757914,0.0,0.0,0.0111731843575419,0.21787709497206703,0.0,0.0,0.020484171322160148,0.00186219739292365,0.24208566108007448,0.00186219739292365,0.35195530726256985,0.260707635009311,0.38733705772811916,여,35,56,12,0,Chicago
USER_0660,29.522657692307693,3.2211538461538463,0.014925373134328358,0.0,0.11343283582089553,0.050746268656716415,0.0,0.1701492537313433,0.0,0.014925373134328358,0.0,0.1044776119402985,0.0029850746268656717,0.0029850746268656717,0.0955223880597015,0.029850746268656716,0.4,0.0,0.4388059701492537,0.16716417910447762,0.3940298507462687,여,40,104,37,0,Chicago
USER_0661,63.84065739130435,13.543478260869565,0.0,0.0,0.051364365971107544,0.05778491171749599,0.024077046548956663,0.31942215088282505,0.0,0.09630818619582665,0.0,0.08667736757624397,0.0,0.0,0.011235955056179775,0.01765650080256822,0.33386837881219905,0.0016051364365971107,0.4044943820224719,0.1332263242375602,0.4622792937399679,여,9,46,12,0,New York
USER_0662,34.035204285714286,4.071428571428571,0.0,0.0,0.05263157894736842,0.2807017543859649,0.0,0.543859649122807,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.08771929824561403,0.0,0.6842105263157895,0.2807017543859649,0.03508771929824561,여,8,14,10,1,California
USER_0663,39.729124827586205,6.517241379310345,0.0,0.0,0.037037037037037035,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.010582010582010581,0.0,0.0,0.042328042328042326,0.0,0.9047619047619048,0.0,0.5396825396825397,0.005291005291005291,0.455026455026455,여,4,29,13,1,California
USER_0664,23.329541639344264,3.081967213114754,0.005319148936170213,0.0,0.11702127659574468,0.010638297872340425,0.026595744680851064,0.17553191489361702,0.0,0.015957446808510637,0.0,0.4627659574468085,0.005319148936170213,0.0,0.07446808510638298,0.03723404255319149,0.05851063829787234,0.010638297872340425,0.5478723404255319,0.1276595744680851,0.324468085106383,남,10,61,35,1,Chicago
USER_0665,53.88641569620254,3.8354430379746836,0.0,0.0,0.11221122112211221,0.0033003300330033004,0.0,0.09570957095709572,0.0,0.0429042904290429,0.033003300330033,0.0,0.0,0.0,0.12211221122112212,0.019801980198019802,0.570957095709571,0.0,0.39933993399339934,0.07920792079207921,0.5214521452145214,남,2,79,29,0,New York
USER_0666,49.146072,1.9714285714285715,0.0,0.0,0.17391304347826086,0.5072463768115942,0.0,0.014492753623188406,0.0,0.014492753623188406,0.0,0.028985507246376812,0.0,0.0,0.2318840579710145,0.0,0.028985507246376812,0.0,0.7971014492753623,0.07246376811594203,0.13043478260869565,여,37,35,6,1,California
USER_0667,59.31377060702876,5.297124600638978,0.0030156815440289505,0.0,0.08866103739445115,0.09227985524728588,0.015681544028950542,0.11881785283474065,0.0012062726176115801,0.006031363088057901,0.06393244873341375,0.13872135102533173,0.0036188178528347406,0.0012062726176115801,0.06574185765983112,0.039806996381182146,0.3600723763570567,0.0012062726176115801,0.451145958986731,0.16224366706875754,0.3866103739445115,여,19,313,48,0,Chicago
USER_0668,45.92359970149254,4.432835820895522,0.0,0.0,0.09932659932659933,0.04377104377104377,0.0,0.10606060606060606,0.0,0.0016835016835016834,0.0016835016835016834,0.132996632996633,0.0,0.0016835016835016834,0.0707070707070707,0.005050505050505051,0.5353535353535354,0.0016835016835016834,0.6111111111111112,0.13804713804713806,0.25084175084175087,여,31,134,32,0,California
USER_0669,60.50221428571429,2.326530612244898,0.0,0.0,0.2894736842105263,0.008771929824561403,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.21052631578947367,0.0,0.4649122807017544,0.0,0.7280701754385965,0.11403508771929824,0.15789473684210525,여,4,49,49,0,New Jersey
USER_0670,-4.26487590909091,2.909090909090909,0.0,0.0,0.046875,0.0,0.0,0.453125,0.0,0.0,0.0,0.078125,0.0,0.0,0.015625,0.078125,0.296875,0.03125,0.5625,0.296875,0.140625,남,17,22,9,1,California
USER_0671,82.117206,2.2333333333333334,0.0,0.0,0.1791044776119403,0.0,0.0,0.19402985074626866,0.0,0.0,0.0,0.23880597014925373,0.0,0.0,0.29850746268656714,0.0,0.08955223880597014,0.0,0.5373134328358209,0.11940298507462686,0.34328358208955223,여,33,30,41,1,Chicago
USER_0672,107.07235636363636,3.0454545454545454,0.0,0.0,0.2835820895522388,0.0,0.0,0.22388059701492538,0.0,0.0,0.0,0.0,0.08955223880597014,0.0,0.14925373134328357,0.0,0.23880597014925373,0.014925373134328358,0.5373134328358209,0.3582089552238806,0.1044776119402985,남,12,22,45,1,Chicago
USER_0673,73.67255278688523,1.5737704918032787,0.0,0.0,0.20833333333333334,0.15625,0.0,0.010416666666666666,0.0,0.0,0.0,0.09375,0.03125,0.0625,0.3333333333333333,0.0,0.08333333333333333,0.020833333333333332,0.4895833333333333,0.19791666666666666,0.3125,남,8,61,48,1,New Jersey
USER_0674,59.317095333333334,1.4666666666666666,0.0,0.0,0.3181818181818182,0.0,0.0,0.11363636363636363,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.4318181818181818,0.06818181818181818,0.045454545454545456,0.0,0.4318181818181818,0.11363636363636363,0.45454545454545453,여,20,30,40,0,Chicago
USER_0675,65.31141089820359,4.652694610778443,0.0,0.001287001287001287,0.0888030888030888,0.02702702702702703,0.010296010296010296,0.27155727155727155,0.0,0.002574002574002574,0.0,0.04247104247104247,0.003861003861003861,0.0,0.10296010296010295,0.17245817245817247,0.2728442728442728,0.003861003861003861,0.3153153153153153,0.46589446589446587,0.2187902187902188,남,7,167,43,0,California
USER_0676,18.054380000000002,1.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.6363636363636364,0.0,0.36363636363636365,여,22,11,23,1,California
USER_0677,-113.97754000000002,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,여,39,1,2,1,Washington DC
USER_0678,42.90278464285715,2.9464285714285716,0.0,0.0,0.23030303030303031,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.012121212121212121,0.0,0.15151515151515152,0.006060606060606061,0.5696969696969697,0.0,0.5333333333333333,0.06060606060606061,0.40606060606060607,여,6,56,41,0,New York
USER_0679,130.3718125925926,1.4444444444444444,0.15384615384615385,0.0,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.23076923076923078,0.0,0.38461538461538464,0.0,0.0,0.0,0.28205128205128205,0.10256410256410256,0.6153846153846154,여,45,27,46,0,California
USER_0680,42.6185975,1.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.5,남,24,8,12,1,Chicago
USER_0681,84.71688521739131,1.391304347826087,0.0,0.0,0.28125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.3125,0.0,0.0,0.0,0.46875,0.25,0.28125,여,17,23,51,1,Chicago
USER_0682,53.80839394736842,2.973684210526316,0.0,0.0,0.05309734513274336,0.061946902654867256,0.017699115044247787,0.20353982300884957,0.0,0.0,0.0,0.19469026548672566,0.0,0.0,0.168141592920354,0.0,0.25663716814159293,0.04424778761061947,0.6548672566371682,0.035398230088495575,0.30973451327433627,남,46,38,29,0,California
USER_0683,113.43061333333333,2.5,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.6,0.0,0.4,남,49,6,34,0,California
USER_0684,27.444104,1.4,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,여,40,5,30,0,New York
USER_0685,31.42828105263158,3.6842105263157894,0.0,0.0,0.11428571428571428,0.04285714285714286,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.45714285714285713,0.0,0.44285714285714284,0.5142857142857142,0.04285714285714286,여,20,19,49,0,New York
USER_0686,159.39342222222223,79.88888888888889,0.0,0.0,0.0013908205841446453,0.1571627260083449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006954102920723227,0.0,0.8344923504867872,0.0,0.08344923504867872,0.07927677329624479,0.8372739916550765,여,8,9,42,1,New Jersey
USER_0687,121.32937,48.5625,0.0,0.0,0.0,0.0,0.0,0.28185328185328185,0.0,0.0,0.0,0.0,0.0,0.002574002574002574,0.015444015444015444,0.0,0.7001287001287001,0.0,0.4942084942084942,0.011583011583011582,0.4942084942084942,남,9,16,3,1,New Jersey
USER_0688,19.69706,1.125,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,남,16,8,30,1,New Jersey
USER_0689,92.18570736842105,41.1578947368421,0.0,0.0,0.017902813299232736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012787723785166241,0.0,0.00639386189258312,0.0,0.9744245524296675,0.0,0.010230179028132993,0.7762148337595908,0.21355498721227623,여,35,19,47,1,Chicago
USER_0690,37.49845363636364,2.1454545454545455,0.0,0.0,0.2288135593220339,0.0423728813559322,0.0,0.01694915254237288,0.0,0.00847457627118644,0.0,0.00847457627118644,0.0,0.01694915254237288,0.11016949152542373,0.0,0.5677966101694916,0.0,0.423728813559322,0.11016949152542373,0.4661016949152542,여,43,55,25,0,New Jersey
USER_0691,76.58599425000001,1.4125,0.0,0.008849557522123894,0.17699115044247787,0.0,0.008849557522123894,0.0,0.0,0.017699115044247787,0.0,0.008849557522123894,0.061946902654867256,0.0,0.4424778761061947,0.0,0.08849557522123894,0.18584070796460178,0.48672566371681414,0.23008849557522124,0.2831858407079646,여,29,80,46,0,Chicago
USER_0692,69.7119625,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.4,0.0,0.6,여,30,4,25,1,Chicago
USER_0693,14.258509375000001,1.5,0.0,0.0,0.3333333333333333,0.08333333333333333,0.25,0.041666666666666664,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.25,0.16666666666666666,0.5833333333333334,남,28,16,28,1,New York
USER_0694,61.210648148148145,2.740740740740741,0.0,0.0,0.0945945945945946,0.06756756756756757,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,0.10810810810810811,0.0,0.013513513513513514,0.17567567567567569,0.05405405405405406,0.3783783783783784,0.0,0.5,0.0945945945945946,0.40540540540540543,여,36,27,1,1,New Jersey
USER_0695,49.29026536585366,1.2439024390243902,0.0,0.0,0.29411764705882354,0.0,0.0,0.19607843137254902,0.0,0.0392156862745098,0.0,0.13725490196078433,0.09803921568627451,0.0,0.19607843137254902,0.0,0.0392156862745098,0.0,0.37254901960784315,0.2549019607843137,0.37254901960784315,남,2,41,40,1,California
USER_0696,6.379600000000001,1.2857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,여,48,7,38,0,New Jersey
USER_0697,28.931665454545456,14.0,0.0,0.0,0.012987012987012988,0.07792207792207792,0.0,0.19480519480519481,0.0,0.0,0.0,0.6493506493506493,0.0,0.0,0.0,0.0,0.06493506493506493,0.0,0.6948051948051948,0.12987012987012986,0.17532467532467533,남,34,11,39,1,Chicago
USER_0698,63.194096888888886,2.311111111111111,0.009615384615384616,0.0,0.10576923076923077,0.04807692307692308,0.0,0.18269230769230768,0.0,0.0,0.0,0.057692307692307696,0.009615384615384616,0.009615384615384616,0.2403846153846154,0.0,0.33653846153846156,0.0,0.6826923076923077,0.09615384615384616,0.22115384615384615,여,19,45,41,0,Chicago
USER_0699,65.57770000000001,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,여,41,6,12,1,California
USER_0700,19.3438,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,여,20,2,20,0,New Jersey
USER_0701,121.44061400000001,8.1,0.0,0.0,0.0,0.691358024691358,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.037037037037037035,0.0,0.024691358024691357,0.012345679012345678,0.18518518518518517,0.0,0.1111111111111111,0.19753086419753085,0.691358024691358,여,11,10,47,0,Washington DC
USER_0702,44.62357466666666,11.733333333333333,0.0,0.0,0.028409090909090908,0.0,0.005681818181818182,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.028409090909090908,0.0,0.9318181818181818,0.0,0.9602272727272727,0.011363636363636364,0.028409090909090908,여,37,15,15,1,Chicago
USER_0703,158.06147,17.719298245614034,0.0,0.0,0.04257425742574258,0.0004950495049504951,0.0,0.10148514851485149,0.0,0.42326732673267325,0.0,0.07574257425742574,0.0,0.0,0.03415841584158416,0.0029702970297029703,0.3193069306930693,0.0,0.28366336633663364,0.08415841584158416,0.6321782178217822,남,33,114,48,0,Chicago
USER_0704,4.11968,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,여,45,4,33,0,Chicago
USER_0705,36.45446666666667,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,여,41,3,51,1,New Jersey
USER_0706,0.39864000000000005,1.95,0.07692307692307693,0.0,0.3076923076923077,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.0,0.38461538461538464,0.07692307692307693,0.5384615384615384,남,19,20,48,1,California
USER_0707,26.755746666666667,1.2222222222222223,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,남,29,9,25,1,New Jersey
USER_0708,2.5742533333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,남,16,3,27,1,Chicago
USER_0709,32.570294090909094,5.2272727272727275,0.0,0.0,0.14782608695652175,0.034782608695652174,0.0,0.06956521739130435,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.017391304347826087,0.0,0.7130434782608696,0.0,0.28695652173913044,0.46956521739130436,0.24347826086956523,남,40,22,15,1,California
USER_0710,13.6046416,1.12,0.0,0.0,0.42857142857142855,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,남,41,25,42,0,Washington DC
USER_0711,102.46154,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,여,15,2,44,1,California
USER_0712,68.43399071428573,9.035714285714286,0.0,0.0,0.05928853754940711,0.003952569169960474,0.0,0.5968379446640316,0.0,0.0,0.0,0.2964426877470356,0.007905138339920948,0.0,0.03557312252964427,0.0,0.0,0.0,0.35968379446640314,0.007905138339920948,0.6324110671936759,남,11,28,42,0,New York
USER_0713,16.18046363636364,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.09090909090909091,0.2727272727272727,여,7,11,13,0,California
USER_0714,156.4258,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,여,26,5,41,1,California
USER_0715,8.57341875,1.8125,0.0,0.0,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.4827586206896552,0.20689655172413793,0.10344827586206896,0.6896551724137931,여,28,16,24,0,Chicago
USER_0716,82.5932425,1.25,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.5,0.3,0.2,여,37,8,49,1,Chicago
USER_0717,53.15655,1.0625,0.11764705882352941,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.0,0.35294117647058826,0.0,0.6470588235294118,0.058823529411764705,0.29411764705882354,남,42,16,44,1,Washington DC
USER_0718,47.901901149425285,6.35632183908046,0.0,0.0,0.0705244122965642,0.003616636528028933,0.0,0.3508137432188065,0.0,0.0,0.0,0.06329113924050633,0.009041591320072333,0.0,0.0379746835443038,0.0,0.46473779385171793,0.0,0.5370705244122965,0.15732368896925858,0.30560578661844484,여,23,87,50,0,New Jersey
USER_0719,97.35293294117646,1.4705882352941178,0.0,0.0,0.28,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.12,0.0,0.48,0.0,0.08,0.0,0.4,0.16,0.44,남,40,17,48,0,New York
USER_0720,5.516103333333334,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.5833333333333334,0.0,0.4583333333333333,0.08333333333333333,0.4583333333333333,여,2,12,23,1,California
USER_0721,74.91679647058824,1.2941176470588236,0.0,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.45454545454545453,0.0,0.0,0.0,0.6363636363636364,0.0,0.36363636363636365,여,45,17,3,1,Chicago
USER_0722,138.329026,1.9,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.631578947368421,0.0,0.0,0.0,0.3684210526315789,0.15789473684210525,0.47368421052631576,여,40,10,38,1,California
USER_0723,88.45620000000001,1.1666666666666667,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,여,22,6,29,1,Chicago
USER_0724,32.51260666666667,1.3888888888888888,0.12,0.0,0.24,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.04,0.12,0.0,0.36,0.0,0.84,0.08,0.08,여,36,18,49,1,Chicago
USER_0725,67.53460625,6.6,0.0,0.0,0.03787878787878788,0.003787878787878788,0.03787878787878788,0.015151515151515152,0.0,0.0,0.01893939393939394,0.03787878787878788,0.0,0.0,0.06439393939393939,0.20833333333333334,0.5757575757575758,0.0,0.4166666666666667,0.2765151515151515,0.3068181818181818,여,37,40,29,0,Chicago
USER_0726,55.41206190476191,3.5238095238095237,0.0,0.0,0.8108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12162162162162163,0.0,0.02702702702702703,0.04054054054054054,0.4864864864864865,0.06756756756756757,0.44594594594594594,남,10,21,26,0,California
USER_0727,44.62914290909091,4.509090909090909,0.0,0.0,0.10887096774193548,0.008064516129032258,0.10483870967741936,0.20161290322580644,0.0,0.0,0.0,0.10483870967741936,0.008064516129032258,0.0,0.06854838709677419,0.12096774193548387,0.27419354838709675,0.0,0.782258064516129,0.04435483870967742,0.17338709677419356,여,36,55,39,0,California
USER_0728,61.69208960000001,4.76,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.04201680672268908,0.01680672268907563,0.5630252100840336,0.0,0.47058823529411764,0.07563025210084033,0.453781512605042,남,50,25,15,1,California
USER_0729,14.254405263157896,1.2105263157894737,0.0,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.13043478260869565,0.0,0.13043478260869565,0.043478260869565216,0.43478260869565216,0.13043478260869565,0.43478260869565216,여,3,19,35,0,New York
USER_0730,17.08374514285714,2.657142857142857,0.0,0.0,0.21505376344086022,0.0,0.0,0.03225806451612903,0.0,0.21505376344086022,0.0,0.07526881720430108,0.0,0.0,0.010752688172043012,0.043010752688172046,0.3978494623655914,0.010752688172043012,0.5376344086021505,0.3870967741935484,0.07526881720430108,남,32,35,41,0,California
USER_0731,82.07411409836065,3.459016393442623,0.0,0.0,0.17061611374407584,0.0,0.0,0.0995260663507109,0.0,0.0,0.0,0.0,0.04739336492890995,0.0,0.12322274881516587,0.47393364928909953,0.08530805687203792,0.0,0.7203791469194313,0.018957345971563982,0.26066350710900477,남,40,61,36,1,California
USER_0732,31.94302307692308,4.666666666666667,0.0,0.0,0.15934065934065933,0.005494505494505495,0.0,0.07142857142857142,0.005494505494505495,0.12637362637362637,0.0,0.3131868131868132,0.0,0.0,0.027472527472527472,0.005494505494505495,0.2857142857142857,0.0,0.2967032967032967,0.13736263736263737,0.5659340659340659,여,2,39,37,0,Chicago
USER_0733,84.37090333333335,18.666666666666668,0.0,0.0,0.0,0.9464285714285714,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.07142857142857142,남,25,3,4,1,Chicago
USER_0734,42.30649,5.5,0.0,0.0,0.1657754010695187,0.08021390374331551,0.0,0.13368983957219252,0.0,0.0053475935828877,0.0,0.08021390374331551,0.0,0.0106951871657754,0.0481283422459893,0.026737967914438502,0.4385026737967914,0.0106951871657754,0.6149732620320856,0.0374331550802139,0.34759358288770054,여,19,34,9,1,New Jersey
USER_0735,39.022452,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.8,0.0,0.2,남,12,5,9,1,California
USER_0736,101.39207608919382,7.042881646655232,0.0034096444227959084,0.00024354603019970775,0.16171456405260595,0.01802240623477837,0.003896736483195324,0.2635168046760838,0.0004870920603994155,0.0029225523623964927,0.003896736483195324,0.05065757428153921,0.007793472966390648,0.0017048222113979542,0.053093034583536286,0.1388212372138334,0.28835849975645395,0.0014612761811982464,0.6580613735996104,0.07160253287871407,0.2703360935216756,여,40,583,50,0,Chicago
